,DMDUNIT,LOC,STARTDATE,WEEK,SALES,Date,Normalized
7381,G1010,G1010_L3,2016-06-11,15,33.0,2016-09-24,0.04775687409551375
7908,G1010,G1010_L3,2016-06-11,16,22.0,2016-10-01,0.03183791606367583
8435,G1010,G1010_L3,2016-06-11,17,21.0,2016-10-08,0.030390738060781478
8962,G1010,G1010_L3,2016-06-11,18,6.0,2016-10-15,0.008683068017366137
9489,G1010,G1010_L3,2016-06-11,19,4.0,2016-10-22,0.005788712011577424
10016,G1010,G1010_L3,2016-06-11,20,9.0,2016-10-29,0.013024602026049204
10543,G1010,G1010_L3,2016-06-11,21,4.0,2016-11-05,0.005788712011577424
11070,G1010,G1010_L3,2016-06-11,22,5.0,2016-11-12,0.00723589001447178
11597,G1010,G1010_L3,2016-06-11,23,10.0,2016-11-19,0.01447178002894356
12124,G1010,G1010_L3,2016-06-11,24,8.0,2016-11-26,0.011577424023154847
12651,G1010,G1010_L3,2016-06-11,25,2.0,2016-12-03,0.002894356005788712
13178,G1010,G1010_L3,2016-06-11,26,0.0,2016-12-10,0.0
13705,G1010,G1010_L3,2016-06-11,27,10.0,2016-12-17,0.01447178002894356
14232,G1010,G1010_L3,2016-06-11,28,6.0,2016-12-24,0.008683068017366137
14759,G1010,G1010_L3,2016-06-11,29,4.0,2016-12-31,0.005788712011577424
15286,G1010,G1010_L3,2016-06-11,30,0.0,2017-01-07,0.0
15813,G1010,G1010_L3,2016-06-11,31,3.0,2017-01-14,0.004341534008683068
16340,G1010,G1010_L3,2016-06-11,32,2.0,2017-01-21,0.002894356005788712
16867,G1010,G1010_L3,2016-06-11,33,2.0,2017-01-28,0.002894356005788712
17394,G1010,G1010_L3,2016-06-11,34,6.0,2017-02-04,0.008683068017366137
17921,G1010,G1010_L3,2016-06-11,35,15.0,2017-02-11,0.02170767004341534
18448,G1010,G1010_L3,2016-06-11,36,10.0,2017-02-18,0.01447178002894356
18975,G1010,G1010_L3,2016-06-11,37,4.0,2017-02-25,0.005788712011577424
19502,G1010,G1010_L3,2016-06-11,38,25.0,2017-03-04,0.0361794500723589
20029,G1010,G1010_L3,2016-06-11,39,17.0,2017-03-11,0.024602026049204053
20556,G1010,G1010_L3,2016-06-11,40,30.0,2017-03-18,0.04341534008683068
21083,G1010,G1010_L3,2016-06-11,41,46.0,2017-03-25,0.06657018813314038
21610,G1010,G1010_L3,2016-06-11,42,58.0,2017-04-01,0.08393632416787265
22137,G1010,G1010_L3,2016-06-11,43,64.0,2017-04-08,0.09261939218523878
22664,G1010,G1010_L3,2016-06-11,44,78.0,2017-04-15,0.11287988422575977
23191,G1010,G1010_L3,2016-06-11,45,190.0,2017-04-22,0.27496382054992763
23718,G1010,G1010_L3,2016-06-11,46,120.0,2017-04-29,0.1736613603473227
24245,G1010,G1010_L3,2016-06-11,47,224.0,2017-05-06,0.32416787264833574
24772,G1010,G1010_L3,2016-06-11,48,290.0,2017-05-13,0.4196816208393632
25299,G1010,G1010_L3,2016-06-11,49,362.0,2017-05-20,0.5238784370477568
25826,G1010,G1010_L3,2016-06-11,50,554.0,2017-05-27,0.8017366136034733
26353,G1010,G1010_L3,2016-06-11,51,431.0,2017-06-03,0.6237337192474675
26880,G1010,G1010_L3,2016-06-11,52,388.0,2017-06-10,0.5615050651230101
27407,G1010,G1010_L3,2016-06-11,53,332.0,2017-06-17,0.4804630969609262
27934,G1010,G1010_L3,2016-06-11,54,361.0,2017-06-24,0.5224312590448625
28461,G1010,G1010_L3,2016-06-11,55,394.0,2017-07-01,0.5701881331403763
28988,G1010,G1010_L3,2016-06-11,56,231.0,2017-07-08,0.3342981186685962
29515,G1010,G1010_L3,2016-06-11,57,237.0,2017-07-15,0.3429811866859624
30042,G1010,G1010_L3,2016-06-11,58,236.0,2017-07-22,0.341534008683068
30569,G1010,G1010_L3,2016-06-11,59,185.0,2017-07-29,0.26772793053545585
31096,G1010,G1010_L3,2016-06-11,60,116.0,2017-08-05,0.1678726483357453
31623,G1010,G1010_L3,2016-06-11,61,158.0,2017-08-12,0.22865412445730826
32150,G1010,G1010_L3,2016-06-11,62,92.0,2017-08-19,0.13314037626628075
32677,G1010,G1010_L3,2016-06-11,63,141.0,2017-08-26,0.2040520984081042
33204,G1010,G1010_L3,2016-06-11,64,76.0,2017-09-02,0.10998552821997105
33731,G1010,G1010_L3,2016-06-11,65,62.0,2017-09-09,0.08972503617945007
34258,G1010,G1010_L3,2016-06-11,66,36.0,2017-09-16,0.05209840810419682
34785,G1010,G1010_L3,2016-06-11,67,49.0,2017-09-23,0.07091172214182344
35312,G1010,G1010_L3,2016-06-11,68,18.0,2017-09-30,0.02604920405209841
35839,G1010,G1010_L3,2016-06-11,69,30.0,2017-10-07,0.04341534008683068
36366,G1010,G1010_L3,2016-06-11,70,11.0,2017-10-14,0.015918958031837915
36893,G1010,G1010_L3,2016-06-11,71,17.0,2017-10-21,0.024602026049204053
37420,G1010,G1010_L3,2016-06-11,72,4.0,2017-10-28,0.005788712011577424
37947,G1010,G1010_L3,2016-06-11,73,4.0,2017-11-04,0.005788712011577424
38474,G1010,G1010_L3,2016-06-11,74,0.0,2017-11-11,0.0
39001,G1010,G1010_L3,2016-06-11,75,1.0,2017-11-18,0.001447178002894356
39528,G1010,G1010_L3,2016-06-11,76,6.0,2017-11-25,0.008683068017366137
40055,G1010,G1010_L3,2016-06-11,77,6.0,2017-12-02,0.008683068017366137
40582,G1010,G1010_L3,2016-06-11,78,2.0,2017-12-09,0.002894356005788712
41109,G1010,G1010_L3,2016-06-11,79,5.0,2017-12-16,0.00723589001447178
41636,G1010,G1010_L3,2016-06-11,80,11.0,2017-12-23,0.015918958031837915
42163,G1010,G1010_L3,2016-06-11,81,0.0,2017-12-30,0.0
42690,G1010,G1010_L3,2016-06-11,82,4.0,2018-01-06,0.005788712011577424
43217,G1010,G1010_L3,2016-06-11,83,0.0,2018-01-13,0.0
43744,G1010,G1010_L3,2016-06-11,84,0.0,2018-01-20,0.0
44271,G1010,G1010_L3,2016-06-11,85,3.0,2018-01-27,0.004341534008683068
44798,G1010,G1010_L3,2016-06-11,86,3.0,2018-02-03,0.004341534008683068
45325,G1010,G1010_L3,2016-06-11,87,15.0,2018-02-10,0.02170767004341534
45852,G1010,G1010_L3,2016-06-11,88,5.0,2018-02-17,0.00723589001447178
46379,G1010,G1010_L3,2016-06-11,89,4.0,2018-02-24,0.005788712011577424
46906,G1010,G1010_L3,2016-06-11,90,8.0,2018-03-03,0.011577424023154847
47433,G1010,G1010_L3,2016-06-11,91,13.0,2018-03-10,0.01881331403762663
47960,G1010,G1010_L3,2016-06-11,92,14.0,2018-03-17,0.020260492040520984
48487,G1010,G1010_L3,2016-06-11,93,34.0,2018-03-24,0.049204052098408106
49014,G1010,G1010_L3,2016-06-11,94,35.0,2018-03-31,0.05065123010130246
49541,G1010,G1010_L3,2016-06-11,95,40.0,2018-04-07,0.05788712011577424
50068,G1010,G1010_L3,2016-06-11,96,79.0,2018-04-14,0.11432706222865413
50595,G1010,G1010_L3,2016-06-11,97,151.0,2018-04-21,0.21852387843704776
51122,G1010,G1010_L3,2016-06-11,98,204.0,2018-04-28,0.2952243125904486
51649,G1010,G1010_L3,2016-06-11,99,336.0,2018-05-05,0.48625180897250364
52176,G1010,G1010_L3,2016-06-11,100,349.0,2018-05-12,0.5050651230101303
52703,G1010,G1010_L3,2016-06-11,101,435.0,2018-05-19,0.6295224312590448
53230,G1010,G1010_L3,2016-06-11,102,691.0,2018-05-26,1.0
53757,G1010,G1010_L3,2016-06-11,103,401.0,2018-06-02,0.5803183791606368
54284,G1010,G1010_L3,2016-06-11,104,273.0,2018-06-09,0.3950795947901592
4,G1010,G1010_L4,2016-06-11,1,208.0,2016-06-18,0.7482014388489209
531,G1010,G1010_L4,2016-06-11,2,190.0,2016-06-25,0.6834532374100719
1058,G1010,G1010_L4,2016-06-11,3,152.0,2016-07-02,0.5467625899280576
1585,G1010,G1010_L4,2016-06-11,4,112.0,2016-07-09,0.4028776978417266
2112,G1010,G1010_L4,2016-06-11,5,129.0,2016-07-16,0.46402877697841727
2639,G1010,G1010_L4,2016-06-11,6,98.0,2016-07-23,0.35251798561151076
3166,G1010,G1010_L4,2016-06-11,7,107.0,2016-07-30,0.38489208633093525
3693,G1010,G1010_L4,2016-06-11,8,60.0,2016-08-06,0.2158273381294964
4220,G1010,G1010_L4,2016-06-11,9,67.0,2016-08-13,0.24100719424460432
4747,G1010,G1010_L4,2016-06-11,10,63.0,2016-08-20,0.22661870503597123
5274,G1010,G1010_L4,2016-06-11,11,52.0,2016-08-27,0.18705035971223022
5801,G1010,G1010_L4,2016-06-11,12,79.0,2016-09-03,0.2841726618705036
6328,G1010,G1010_L4,2016-06-11,13,50.0,2016-09-10,0.17985611510791366
6855,G1010,G1010_L4,2016-06-11,14,47.0,2016-09-17,0.16906474820143885
7382,G1010,G1010_L4,2016-06-11,15,46.0,2016-09-24,0.16546762589928057
7909,G1010,G1010_L4,2016-06-11,16,25.0,2016-10-01,0.08992805755395683
8436,G1010,G1010_L4,2016-06-11,17,27.0,2016-10-08,0.09712230215827339
8963,G1010,G1010_L4,2016-06-11,18,27.0,2016-10-15,0.09712230215827339
9490,G1010,G1010_L4,2016-06-11,19,15.0,2016-10-22,0.0539568345323741
10017,G1010,G1010_L4,2016-06-11,20,19.0,2016-10-29,0.0683453237410072
10544,G1010,G1010_L4,2016-06-11,21,28.0,2016-11-05,0.10071942446043165
11071,G1010,G1010_L4,2016-06-11,22,15.0,2016-11-12,0.0539568345323741
11598,G1010,G1010_L4,2016-06-11,23,12.0,2016-11-19,0.04316546762589928
12125,G1010,G1010_L4,2016-06-11,24,9.0,2016-11-26,0.03237410071942446
12652,G1010,G1010_L4,2016-06-11,25,8.0,2016-12-03,0.02877697841726619
13179,G1010,G1010_L4,2016-06-11,26,1.0,2016-12-10,0.0035971223021582736
13706,G1010,G1010_L4,2016-06-11,27,6.0,2016-12-17,0.02158273381294964
14233,G1010,G1010_L4,2016-06-11,28,2.0,2016-12-24,0.007194244604316547
14760,G1010,G1010_L4,2016-06-11,29,5.0,2016-12-31,0.017985611510791366
15287,G1010,G1010_L4,2016-06-11,30,6.0,2017-01-07,0.02158273381294964
15814,G1010,G1010_L4,2016-06-11,31,3.0,2017-01-14,0.01079136690647482
16341,G1010,G1010_L4,2016-06-11,32,8.0,2017-01-21,0.02877697841726619
16868,G1010,G1010_L4,2016-06-11,33,5.0,2017-01-28,0.017985611510791366
17395,G1010,G1010_L4,2016-06-11,34,15.0,2017-02-04,0.0539568345323741
17922,G1010,G1010_L4,2016-06-11,35,12.0,2017-02-11,0.04316546762589928
18449,G1010,G1010_L4,2016-06-11,36,27.0,2017-02-18,0.09712230215827339
18976,G1010,G1010_L4,2016-06-11,37,65.0,2017-02-25,0.23381294964028776
19503,G1010,G1010_L4,2016-06-11,38,53.0,2017-03-04,0.1906474820143885
20030,G1010,G1010_L4,2016-06-11,39,38.0,2017-03-11,0.1366906474820144
20557,G1010,G1010_L4,2016-06-11,40,58.0,2017-03-18,0.20863309352517986
21084,G1010,G1010_L4,2016-06-11,41,84.0,2017-03-25,0.302158273381295
21611,G1010,G1010_L4,2016-06-11,42,93.0,2017-04-01,0.3345323741007194
22138,G1010,G1010_L4,2016-06-11,43,193.0,2017-04-08,0.6942446043165468
22665,G1010,G1010_L4,2016-06-11,44,221.0,2017-04-15,0.7949640287769785
23192,G1010,G1010_L4,2016-06-11,45,161.0,2017-04-22,0.579136690647482
23719,G1010,G1010_L4,2016-06-11,46,158.0,2017-04-29,0.5683453237410072
24246,G1010,G1010_L4,2016-06-11,47,170.0,2017-05-06,0.6115107913669064
24773,G1010,G1010_L4,2016-06-11,48,218.0,2017-05-13,0.7841726618705036
25300,G1010,G1010_L4,2016-06-11,49,146.0,2017-05-20,0.5251798561151079
25827,G1010,G1010_L4,2016-06-11,50,143.0,2017-05-27,0.5143884892086331
26354,G1010,G1010_L4,2016-06-11,51,175.0,2017-06-03,0.6294964028776978
26881,G1010,G1010_L4,2016-06-11,52,199.0,2017-06-10,0.7158273381294964
27408,G1010,G1010_L4,2016-06-11,53,70.0,2017-06-17,0.2517985611510791
27935,G1010,G1010_L4,2016-06-11,54,98.0,2017-06-24,0.35251798561151076
28462,G1010,G1010_L4,2016-06-11,55,140.0,2017-07-01,0.5035971223021583
28989,G1010,G1010_L4,2016-06-11,56,88.0,2017-07-08,0.31654676258992803
29516,G1010,G1010_L4,2016-06-11,57,98.0,2017-07-15,0.35251798561151076
30043,G1010,G1010_L4,2016-06-11,58,78.0,2017-07-22,0.2805755395683453
30570,G1010,G1010_L4,2016-06-11,59,115.0,2017-07-29,0.4136690647482014
31097,G1010,G1010_L4,2016-06-11,60,61.0,2017-08-05,0.21942446043165467
31624,G1010,G1010_L4,2016-06-11,61,29.0,2017-08-12,0.10431654676258993
32151,G1010,G1010_L4,2016-06-11,62,58.0,2017-08-19,0.20863309352517986
32678,G1010,G1010_L4,2016-06-11,63,49.0,2017-08-26,0.17625899280575538
33205,G1010,G1010_L4,2016-06-11,64,29.0,2017-09-02,0.10431654676258993
33732,G1010,G1010_L4,2016-06-11,65,45.0,2017-09-09,0.1618705035971223
34259,G1010,G1010_L4,2016-06-11,66,30.0,2017-09-16,0.1079136690647482
34786,G1010,G1010_L4,2016-06-11,67,38.0,2017-09-23,0.1366906474820144
35313,G1010,G1010_L4,2016-06-11,68,35.0,2017-09-30,0.12589928057553956
35840,G1010,G1010_L4,2016-06-11,69,26.0,2017-10-07,0.09352517985611511
36367,G1010,G1010_L4,2016-06-11,70,19.0,2017-10-14,0.0683453237410072
36894,G1010,G1010_L4,2016-06-11,71,19.0,2017-10-21,0.0683453237410072
37421,G1010,G1010_L4,2016-06-11,72,7.0,2017-10-28,0.025179856115107913
37948,G1010,G1010_L4,2016-06-11,73,8.0,2017-11-04,0.02877697841726619
38475,G1010,G1010_L4,2016-06-11,74,8.0,2017-11-11,0.02877697841726619
39002,G1010,G1010_L4,2016-06-11,75,14.0,2017-11-18,0.050359712230215826
39529,G1010,G1010_L4,2016-06-11,76,14.0,2017-11-25,0.050359712230215826
40056,G1010,G1010_L4,2016-06-11,77,13.0,2017-12-02,0.046762589928057555
40583,G1010,G1010_L4,2016-06-11,78,2.0,2017-12-09,0.007194244604316547
41110,G1010,G1010_L4,2016-06-11,79,11.0,2017-12-16,0.039568345323741004
41637,G1010,G1010_L4,2016-06-11,80,0.0,2017-12-23,0.0
42164,G1010,G1010_L4,2016-06-11,81,2.0,2017-12-30,0.007194244604316547
42691,G1010,G1010_L4,2016-06-11,82,8.0,2018-01-06,0.02877697841726619
43218,G1010,G1010_L4,2016-06-11,83,0.0,2018-01-13,0.0
43745,G1010,G1010_L4,2016-06-11,84,2.0,2018-01-20,0.007194244604316547
44272,G1010,G1010_L4,2016-06-11,85,8.0,2018-01-27,0.02877697841726619
44799,G1010,G1010_L4,2016-06-11,86,2.0,2018-02-03,0.007194244604316547
45326,G1010,G1010_L4,2016-06-11,87,24.0,2018-02-10,0.08633093525179857
45853,G1010,G1010_L4,2016-06-11,88,26.0,2018-02-17,0.09352517985611511
46380,G1010,G1010_L4,2016-06-11,89,33.0,2018-02-24,0.11870503597122302
46907,G1010,G1010_L4,2016-06-11,90,20.0,2018-03-03,0.07194244604316546
47434,G1010,G1010_L4,2016-06-11,91,24.0,2018-03-10,0.08633093525179857
47961,G1010,G1010_L4,2016-06-11,92,34.0,2018-03-17,0.1223021582733813
48488,G1010,G1010_L4,2016-06-11,93,32.0,2018-03-24,0.11510791366906475
49015,G1010,G1010_L4,2016-06-11,94,103.0,2018-03-31,0.37050359712230213
49542,G1010,G1010_L4,2016-06-11,95,91.0,2018-04-07,0.3273381294964029
50069,G1010,G1010_L4,2016-06-11,96,106.0,2018-04-14,0.381294964028777
50596,G1010,G1010_L4,2016-06-11,97,112.0,2018-04-21,0.4028776978417266
51123,G1010,G1010_L4,2016-06-11,98,177.0,2018-04-28,0.6366906474820144
51650,G1010,G1010_L4,2016-06-11,99,278.0,2018-05-05,1.0
52177,G1010,G1010_L4,2016-06-11,100,217.0,2018-05-12,0.7805755395683454
52704,G1010,G1010_L4,2016-06-11,101,132.0,2018-05-19,0.4748201438848921
53231,G1010,G1010_L4,2016-06-11,102,123.0,2018-05-26,0.44244604316546765
53758,G1010,G1010_L4,2016-06-11,103,145.0,2018-06-02,0.5215827338129496
54285,G1010,G1010_L4,2016-06-11,104,179.0,2018-06-09,0.6438848920863309
5,G1010,G1010_L5,2016-06-11,1,28.0,2016-06-18,0.2777777777777778
532,G1010,G1010_L5,2016-06-11,2,35.0,2016-06-25,0.35555555555555557
1059,G1010,G1010_L5,2016-06-11,3,43.0,2016-07-02,0.4444444444444444
1586,G1010,G1010_L5,2016-06-11,4,29.0,2016-07-09,0.28888888888888886
2113,G1010,G1010_L5,2016-06-11,5,38.0,2016-07-16,0.3888888888888889
2640,G1010,G1010_L5,2016-06-11,6,37.0,2016-07-23,0.37777777777777777
3167,G1010,G1010_L5,2016-06-11,7,22.0,2016-07-30,0.2111111111111111
3694,G1010,G1010_L5,2016-06-11,8,33.0,2016-08-06,0.3333333333333333
4221,G1010,G1010_L5,2016-06-11,9,26.0,2016-08-13,0.25555555555555554
4748,G1010,G1010_L5,2016-06-11,10,19.0,2016-08-20,0.17777777777777778
5275,G1010,G1010_L5,2016-06-11,11,21.0,2016-08-27,0.2
5802,G1010,G1010_L5,2016-06-11,12,11.0,2016-09-03,0.08888888888888889
6329,G1010,G1010_L5,2016-06-11,13,29.0,2016-09-10,0.28888888888888886
6856,G1010,G1010_L5,2016-06-11,14,26.0,2016-09-17,0.25555555555555554
7383,G1010,G1010_L5,2016-06-11,15,19.0,2016-09-24,0.17777777777777778
7910,G1010,G1010_L5,2016-06-11,16,24.0,2016-10-01,0.23333333333333334
8437,G1010,G1010_L5,2016-06-11,17,6.0,2016-10-08,0.03333333333333333
8964,G1010,G1010_L5,2016-06-11,18,22.0,2016-10-15,0.2111111111111111
9491,G1010,G1010_L5,2016-06-11,19,24.0,2016-10-22,0.23333333333333334
10018,G1010,G1010_L5,2016-06-11,20,37.0,2016-10-29,0.37777777777777777
10545,G1010,G1010_L5,2016-06-11,21,24.0,2016-11-05,0.23333333333333334
11072,G1010,G1010_L5,2016-06-11,22,40.0,2016-11-12,0.4111111111111111
11599,G1010,G1010_L5,2016-06-11,23,32.0,2016-11-19,0.32222222222222224
12126,G1010,G1010_L5,2016-06-11,24,16.0,2016-11-26,0.14444444444444443
12653,G1010,G1010_L5,2016-06-11,25,19.0,2016-12-03,0.17777777777777778
13180,G1010,G1010_L5,2016-06-11,26,27.0,2016-12-10,0.26666666666666666
13707,G1010,G1010_L5,2016-06-11,27,16.0,2016-12-17,0.14444444444444443
14234,G1010,G1010_L5,2016-06-11,28,11.0,2016-12-24,0.08888888888888889
14761,G1010,G1010_L5,2016-06-11,29,5.0,2016-12-31,0.022222222222222223
15288,G1010,G1010_L5,2016-06-11,30,18.0,2017-01-07,0.16666666666666666
15815,G1010,G1010_L5,2016-06-11,31,13.0,2017-01-14,0.1111111111111111
16342,G1010,G1010_L5,2016-06-11,32,23.0,2017-01-21,0.2222222222222222
16869,G1010,G1010_L5,2016-06-11,33,20.0,2017-01-28,0.18888888888888888
17396,G1010,G1010_L5,2016-06-11,34,27.0,2017-02-04,0.26666666666666666
17923,G1010,G1010_L5,2016-06-11,35,22.0,2017-02-11,0.2111111111111111
18450,G1010,G1010_L5,2016-06-11,36,28.0,2017-02-18,0.2777777777777778
18977,G1010,G1010_L5,2016-06-11,37,48.0,2017-02-25,0.5
19504,G1010,G1010_L5,2016-06-11,38,41.0,2017-03-04,0.4222222222222222
20031,G1010,G1010_L5,2016-06-11,39,35.0,2017-03-11,0.35555555555555557
20558,G1010,G1010_L5,2016-06-11,40,50.0,2017-03-18,0.5222222222222223
21085,G1010,G1010_L5,2016-06-11,41,77.0,2017-03-25,0.8222222222222222
21612,G1010,G1010_L5,2016-06-11,42,46.0,2017-04-01,0.4777777777777778
22139,G1010,G1010_L5,2016-06-11,43,55.0,2017-04-08,0.5777777777777777
22666,G1010,G1010_L5,2016-06-11,44,65.0,2017-04-15,0.6888888888888889
23193,G1010,G1010_L5,2016-06-11,45,82.0,2017-04-22,0.8777777777777778
23720,G1010,G1010_L5,2016-06-11,46,62.0,2017-04-29,0.6555555555555556
24247,G1010,G1010_L5,2016-06-11,47,66.0,2017-05-06,0.7
24774,G1010,G1010_L5,2016-06-11,48,47.0,2017-05-13,0.4888888888888889
25301,G1010,G1010_L5,2016-06-11,49,67.0,2017-05-20,0.7111111111111111
25828,G1010,G1010_L5,2016-06-11,50,75.0,2017-05-27,0.8
26355,G1010,G1010_L5,2016-06-11,51,33.0,2017-06-03,0.3333333333333333
26882,G1010,G1010_L5,2016-06-11,52,21.0,2017-06-10,0.2
27409,G1010,G1010_L5,2016-06-11,53,38.0,2017-06-17,0.3888888888888889
27936,G1010,G1010_L5,2016-06-11,54,33.0,2017-06-24,0.3333333333333333
28463,G1010,G1010_L5,2016-06-11,55,41.0,2017-07-01,0.4222222222222222
28990,G1010,G1010_L5,2016-06-11,56,12.0,2017-07-08,0.1
29517,G1010,G1010_L5,2016-06-11,57,20.0,2017-07-15,0.18888888888888888
30044,G1010,G1010_L5,2016-06-11,58,15.0,2017-07-22,0.13333333333333333
30571,G1010,G1010_L5,2016-06-11,59,18.0,2017-07-29,0.16666666666666666
31098,G1010,G1010_L5,2016-06-11,60,27.0,2017-08-05,0.26666666666666666
31625,G1010,G1010_L5,2016-06-11,61,29.0,2017-08-12,0.28888888888888886
32152,G1010,G1010_L5,2016-06-11,62,29.0,2017-08-19,0.28888888888888886
32679,G1010,G1010_L5,2016-06-11,63,23.0,2017-08-26,0.2222222222222222
33206,G1010,G1010_L5,2016-06-11,64,5.0,2017-09-02,0.022222222222222223
33733,G1010,G1010_L5,2016-06-11,65,20.0,2017-09-09,0.18888888888888888
34260,G1010,G1010_L5,2016-06-11,66,32.0,2017-09-16,0.32222222222222224
34787,G1010,G1010_L5,2016-06-11,67,26.0,2017-09-23,0.25555555555555554
35314,G1010,G1010_L5,2016-06-11,68,28.0,2017-09-30,0.2777777777777778
35841,G1010,G1010_L5,2016-06-11,69,9.0,2017-10-07,0.06666666666666667
36368,G1010,G1010_L5,2016-06-11,70,20.0,2017-10-14,0.18888888888888888
36895,G1010,G1010_L5,2016-06-11,71,18.0,2017-10-21,0.16666666666666666
37422,G1010,G1010_L5,2016-06-11,72,17.0,2017-10-28,0.15555555555555556
37949,G1010,G1010_L5,2016-06-11,73,24.0,2017-11-04,0.23333333333333334
38476,G1010,G1010_L5,2016-06-11,74,20.0,2017-11-11,0.18888888888888888
39003,G1010,G1010_L5,2016-06-11,75,15.0,2017-11-18,0.13333333333333333
39530,G1010,G1010_L5,2016-06-11,76,23.0,2017-11-25,0.2222222222222222
40057,G1010,G1010_L5,2016-06-11,77,8.0,2017-12-02,0.05555555555555555
40584,G1010,G1010_L5,2016-06-11,78,11.0,2017-12-09,0.08888888888888889
41111,G1010,G1010_L5,2016-06-11,79,7.0,2017-12-16,0.044444444444444446
41638,G1010,G1010_L5,2016-06-11,80,14.0,2017-12-23,0.12222222222222222
42165,G1010,G1010_L5,2016-06-11,81,3.0,2017-12-30,0.0
42692,G1010,G1010_L5,2016-06-11,82,6.0,2018-01-06,0.03333333333333333
43219,G1010,G1010_L5,2016-06-11,83,11.0,2018-01-13,0.08888888888888889
43746,G1010,G1010_L5,2016-06-11,84,5.0,2018-01-20,0.022222222222222223
44273,G1010,G1010_L5,2016-06-11,85,16.0,2018-01-27,0.14444444444444443
44800,G1010,G1010_L5,2016-06-11,86,22.0,2018-02-03,0.2111111111111111
45327,G1010,G1010_L5,2016-06-11,87,17.0,2018-02-10,0.15555555555555556
45854,G1010,G1010_L5,2016-06-11,88,23.0,2018-02-17,0.2222222222222222
46381,G1010,G1010_L5,2016-06-11,89,36.0,2018-02-24,0.36666666666666664
46908,G1010,G1010_L5,2016-06-11,90,53.0,2018-03-03,0.5555555555555556
47435,G1010,G1010_L5,2016-06-11,91,52.0,2018-03-10,0.5444444444444444
47962,G1010,G1010_L5,2016-06-11,92,39.0,2018-03-17,0.4
48489,G1010,G1010_L5,2016-06-11,93,52.0,2018-03-24,0.5444444444444444
49016,G1010,G1010_L5,2016-06-11,94,57.0,2018-03-31,0.6
49543,G1010,G1010_L5,2016-06-11,95,53.0,2018-04-07,0.5555555555555556
50070,G1010,G1010_L5,2016-06-11,96,51.0,2018-04-14,0.5333333333333333
50597,G1010,G1010_L5,2016-06-11,97,30.0,2018-04-21,0.3
51124,G1010,G1010_L5,2016-06-11,98,57.0,2018-04-28,0.6
51651,G1010,G1010_L5,2016-06-11,99,93.0,2018-05-05,1.0
52178,G1010,G1010_L5,2016-06-11,100,55.0,2018-05-12,0.5777777777777777
52705,G1010,G1010_L5,2016-06-11,101,34.0,2018-05-19,0.34444444444444444
53232,G1010,G1010_L5,2016-06-11,102,39.0,2018-05-26,0.4
53759,G1010,G1010_L5,2016-06-11,103,34.0,2018-06-02,0.34444444444444444
54286,G1010,G1010_L5,2016-06-11,104,17.0,2018-06-09,0.15555555555555556
6,G1010,G1010_L6,2016-06-11,1,80.0,2016-06-18,0.5766423357664233
533,G1010,G1010_L6,2016-06-11,2,87.0,2016-06-25,0.6277372262773723
1060,G1010,G1010_L6,2016-06-11,3,89.0,2016-07-02,0.6423357664233577
1587,G1010,G1010_L6,2016-06-11,4,70.0,2016-07-09,0.5036496350364964
2114,G1010,G1010_L6,2016-06-11,5,93.0,2016-07-16,0.6715328467153284
2641,G1010,G1010_L6,2016-06-11,6,77.0,2016-07-23,0.5547445255474452
3168,G1010,G1010_L6,2016-06-11,7,52.0,2016-07-30,0.3722627737226277
3695,G1010,G1010_L6,2016-06-11,8,58.0,2016-08-06,0.41605839416058393
4222,G1010,G1010_L6,2016-06-11,9,68.0,2016-08-13,0.48905109489051096
4749,G1010,G1010_L6,2016-06-11,10,38.0,2016-08-20,0.27007299270072993
5276,G1010,G1010_L6,2016-06-11,11,13.0,2016-08-27,0.08759124087591241
5803,G1010,G1010_L6,2016-06-11,12,22.0,2016-09-03,0.15328467153284672
6330,G1010,G1010_L6,2016-06-11,13,51.0,2016-09-10,0.36496350364963503
6857,G1010,G1010_L6,2016-06-11,14,24.0,2016-09-17,0.1678832116788321
7384,G1010,G1010_L6,2016-06-11,15,19.0,2016-09-24,0.13138686131386862
7911,G1010,G1010_L6,2016-06-11,16,12.0,2016-10-01,0.08029197080291971
8438,G1010,G1010_L6,2016-06-11,17,24.0,2016-10-08,0.1678832116788321
8965,G1010,G1010_L6,2016-06-11,18,11.0,2016-10-15,0.072992700729927
9492,G1010,G1010_L6,2016-06-11,19,8.0,2016-10-22,0.051094890510948905
10019,G1010,G1010_L6,2016-06-11,20,30.0,2016-10-29,0.2116788321167883
10546,G1010,G1010_L6,2016-06-11,21,22.0,2016-11-05,0.15328467153284672
